mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0045604705810546875,0.0062334869321507905,0.0033349037170410157,0.006669807434082032,28,2,"{'n_neighbors': 28, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9550561797752809,0.9438202247191011,0.9444444444444444,0.9555555555555556,0.9333333333333333,0.9464419475655431,0.008245751192585802
0.006229496002197266,0.007635230485643929,0.010114908218383789,0.007875502334495884,29,1,"{'n_neighbors': 29, 'p': 1}",0.9130434782608695,0.8695652173913043,1.0,0.9090909090909091,1.0,0.9383399209486166,0.05259145416120127,62,0.9438202247191011,0.9550561797752809,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9397752808988764,0.00865290132026585
0.002501058578491211,0.005002117156982422,0.005898475646972656,0.007266021067389276,29,2,"{'n_neighbors': 29, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9550561797752809,0.9438202247191011,0.9222222222222223,0.9333333333333333,0.9333333333333333,0.9375530586766543,0.011102101861678787
0.0017045021057128906,0.003409004211425781,0.006310272216796875,0.007743824230618174,30,1,"{'n_neighbors': 30, 'p': 1}",0.9565217391304348,0.8695652173913043,1.0,0.9090909090909091,1.0,0.9470355731225297,0.05126773238605839,33,0.9438202247191011,0.9438202247191011,0.9111111111111111,0.9555555555555556,0.9333333333333333,0.9375280898876405,0.014964118350988306
0.0032497406005859374,0.006499481201171875,0.012103557586669922,0.006150438415052277,30,2,"{'n_neighbors': 30, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9550561797752809,0.9438202247191011,0.9222222222222223,0.9444444444444444,0.9333333333333333,0.9397752808988764,0.011146991401613302
0.0,0.0,0.0031876564025878906,0.006375312805175781,31,1,"{'n_neighbors': 31, 'p': 1}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9550561797752809,0.9325842696629213,0.9222222222222223,0.9333333333333333,0.9333333333333333,0.9353058676654182,0.01073727605670966
0.0036921024322509764,0.007384204864501954,0.003191852569580078,0.006383705139160157,31,2,"{'n_neighbors': 31, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9550561797752809,0.9550561797752809,0.9333333333333333,0.9444444444444444,0.9333333333333333,0.9442446941323347,0.009715265645101202
0.00455942153930664,0.006231331645685953,0.00314946174621582,0.00629892349243164,32,1,"{'n_neighbors': 32, 'p': 1}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9438202247191011,0.9325842696629213,0.9222222222222223,0.9444444444444444,0.9222222222222223,0.9330586766541824,0.00980335836570894
0.003201723098754883,0.006403446197509766,0.003122758865356445,0.00624551773071289,32,2,"{'n_neighbors': 32, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9550561797752809,0.9438202247191011,0.9222222222222223,0.9444444444444444,0.9222222222222223,0.9375530586766543,0.013139230639442858
0.00029702186584472655,0.0005940437316894531,0.002501678466796875,0.00500335693359375,33,1,"{'n_neighbors': 33, 'p': 1}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9438202247191011,0.9325842696629213,0.9111111111111111,0.9333333333333333,0.9222222222222223,0.9286142322097378,0.011103786389001752
0.0,0.0,0.0063021183013916016,0.007718495464517796,33,2,"{'n_neighbors': 33, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9550561797752809,0.9438202247191011,0.9111111111111111,0.9444444444444444,0.9333333333333333,0.9375530586766543,0.014900405962451409
0.0035486698150634767,0.006128629163593697,0.00282745361328125,0.004115156829786381,34,1,"{'n_neighbors': 34, 'p': 1}",0.9130434782608695,0.9130434782608695,1.0,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,17,0.9438202247191011,0.9325842696629213,0.9222222222222223,0.9333333333333333,0.9222222222222223,0.9308364544319602,0.008078088218452649
0.0035552024841308595,0.007110404968261719,0.0,0.0,34,2,"{'n_neighbors': 34, 'p': 2}",0.9130434782608695,0.9130434782608695,1.0,0.9090909090909091,1.0,0.9470355731225297,0.0432693507775621,33,0.9438202247191011,0.9438202247191011,0.9333333333333333,0.9444444444444444,0.9333333333333333,0.9397503121098627,0.005244396798586035
